San Francisco,San Jose,Sacramento,Oakland,Walnut Creek,Association,Association Pool,BARI,BERD,CCRD,EBRD,MLS,MLSL,SACM,Week or Weekend,# of Rooms_n,# of Units_n,Association Total_n,Bathrooms_n,Bedrooms_n,Selling Date_n,DOM_n,Latitude_n,Longitude_n,On Market Date_n,Days_Between_n,Date of Week_n,Square Footage_n,Selling Price,SP%LP_n,Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday
0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.024696356,0.25,0.25,0.306849315,0.010344828,0.940413343,0.015603092,0.851214575,0.022982063,0.666666667,0.211326796,870000,0.550794337,0,0,0,0,1,0,0
0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.021255061,0.25,0.25,1,0.065517241,0.930558896,0.015201423,0.96659919,0.039798206,0.166666667,0.211326796,777000,0.535393926,0,1,0,0,0,0,0
1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.166666667,0.000298507,0.030364372,0.125,0.375,0.293150685,0.056896552,0.950157887,0.011268894,0.851720648,0.019618834,0.833333333,0.211126676,1350000,0.604830866,0,0,0,0,0,1,0
1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.000447761,0.025202429,0.125,0.25,0.57260274,0.036206897,0.950570169,0.010874624,0.899797571,0.024663677,0.333333333,0.211126676,1475000,0.571058035,0,0,1,0,0,0,0
0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0.042510121,0.375,0.375,0.676712329,0.043103448,0.949389569,0.019202492,0.907894737,0.03867713,0.666666667,0.211126676,310000,0.528369178,0,0,0,0,1,0,0
0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0.022985075,0.042206478,0.375,0.25,0.04109589,0.027586207,0.936083441,0.01577279,0.799595142,0.025784753,0,0.211126676,892000,0.532584027,1,0,0,0,0,0,0
0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0.133333333,0.093432836,0.04048583,0.375,0.25,0.153424658,0.022413793,0.948916835,0.015628634,0.822874494,0.022982063,0.666666667,0.211126676,597000,0.535015671,0,0,0,0,1,0,0
0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0.133333333,0.093432836,0.038663968,0.375,0.25,0.120547945,0.025862069,0.94891676,0.0156152,0.819331984,0.020179372,0.666666667,0.211126676,600000,0.527936885,0,0,0,0,1,0,0
0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.04402834,0.375,0.25,0.191780822,0.013793103,0.945464803,0.011836021,0.836032389,0.019058296,0.333333333,0.211126676,1030000,0.652761267,0,0,1,0,0,0,0
0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0.133333333,0.093432836,0.04048583,0.375,0.25,0.512328767,0.012068966,0.948919931,0.01560898,0.888663968,0.024103139,0.166666667,0.211126676,607000,0.547714255,0,1,0,0,0,0,0
0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0.04048583,0.375,0.25,0.723287671,0.018965517,0.948930425,0.015615241,0.925607287,0.025784753,0.666666667,0.211126676,623000,0.558467524,0,0,0,0,1,0,0
0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0.133333333,0.093432836,0.04048583,0.375,0.25,0.723287671,0.006896552,0.948940744,0.015620936,0.925607287,0.025784753,0.666666667,0.211126676,623000,0.558467524,0,0,0,0,1,0,0
0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0.2,0.093432836,0.04048583,0.375,0.25,0.734246575,0.012068966,0,1,0.931680162,0.021300448,0.333333333,0.211126676,638888,0.5625743,0,0,1,0,0,0,0
0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0.04048583,0.375,0.25,0.734246575,0.012068966,0.948930425,0.015615241,0.931680162,0.021300448,0.333333333,0.211126676,638888,0.5625743,0,0,1,0,0,0,0
0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0.2,0.002985075,0.035425101,0.375,0.375,0.95890411,0.010344828,0.947821449,0.01387591,0.974696356,0.019618834,0.5,0.211126676,605000,0.651734573,0,0,0,1,0,0,0
0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0.133333333,0,0.020242915,0.25,0.25,0.282191781,0.039655172,0.967110158,0.009793255,0.849696356,0.019618834,0.166666667,0.210926556,415000,0.506106128,0,1,0,0,0,0,0
0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.017004049,0.375,0.25,0.232876712,0.032758621,0.940763313,0.015598399,0.833502024,0.027466368,0.666666667,0.210926556,846630,0.547606182,0,0,0,0,1,0,0
1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.166666667,0.01119403,0.135222672,0.25,0.25,0.063013699,0.012068966,0.950951548,0.011078274,0.815789474,0.012331839,0.666666667,0.210726436,1140000,0.499297525,0,0,0,0,1,0,0
0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0.166666667,0.033432836,0.038562753,0.25,0.25,0.569863014,0.003448276,0.948196158,0.010670603,0.912449393,0.00896861,1,0.210726436,700000,0.579433697,0,0,0,0,0,0,1
0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0.166666667,0,0.068016194,0.25,0.375,0.591780822,0.034482759,0.954996385,0.010242584,0.910425101,0.016255605,0.333333333,0.210726436,808000,0.557656976,0,0,1,0,0,0,0
0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0.1,0,0.05840081,0.25,0.125,0.252054795,0.037931034,0.951375508,0.012337903,0.831983806,0.033632287,0.166666667,0.210726436,680000,0.530530639,0,1,0,0,0,0,0
0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.2,0.008208955,0.040384615,0.375,0.25,0.408219178,0.015517241,0.952515842,0.012167566,0.876012146,0.016255605,0.666666667,0.210726436,815000,0.550416081,0,0,0,0,1,0,0
0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0.2,0.012537313,0.052530364,0.375,0.25,0.597260274,0.053448276,0.955051097,0.013990478,0.890688259,0.03867713,0.833333333,0.210726436,514000,0.551929104,0,0,0,0,0,1,0
0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0.2,0.012537313,0.043724696,0.375,0.25,0.578082192,0.055172414,0.955036224,0.013996213,0.890688259,0.035313901,0.833333333,0.210726436,525000,0.536798876,0,0,0,0,0,1,0
0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0.053744939,0.25,0.25,0.55890411,0.005172414,0.948203607,0.010672493,0.91194332,0.009529148,0.833333333,0.210726436,700000,0.579433697,0,0,0,0,0,1,0
0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.2,0.008208955,0.040384615,0.375,0.25,0.791780822,0.00862069,0.952515842,0.012167566,0.946862348,0.016255605,0.666666667,0.210726436,855000,0.54063547,0,0,0,0,1,0,0
1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.000447761,0.01548583,0.25,0.375,0.293150685,0.020689655,0.950069174,0.011094486,0.848178138,0.023542601,0.833333333,0.210526316,1505000,0.642386253,0,0,0,0,0,1,0
1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.000597015,0.031376518,0.125,0.25,0.408219178,0.012068966,0.95056725,0.010884608,0.876012146,0.016255605,0.666666667,0.210526316,1535000,0.549767643,0,0,0,0,1,0,0
1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.166666667,0.000298507,0,0.125,0.375,0.61369863,0.067241379,0.950136193,0.011171152,0.897267206,0.034753363,0.666666667,0.210526316,1400000,0.527342484,0,0,0,0,1,0,0
1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.006716418,0.061032389,0.25,0.25,0.750684932,0.024137931,0.95072565,0.011310923,0.929149798,0.027466368,0.666666667,0.210526316,1120000,0.501188804,0,0,0,0,1,0,0
0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0.025303644,0.375,0.25,0.095890411,0.010344828,0.973096741,0.020438768,0.637651822,0.219170404,0.333333333,0.210526316,275000,0.536798876,0,0,1,0,0,0,0
0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0.025303644,0.25,0.25,0.263013699,0.015517241,0.973086851,0.02043544,0.843623482,0.022421525,0.5,0.210526316,280000,0.546633524,0,0,0,1,0,0,0
0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.050303644,0.25,0.375,0.136986301,0.018965517,0.937545332,0.014790625,0.819838057,0.025224215,0.833333333,0.210526316,1200000,0.560304766,0,0,0,0,0,1,0
1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.166666667,0.014626866,0.082388664,0.25,0.25,0.693150685,0.136206897,0.95111717,0.011096392,0.896761134,0.052130045,0.5,0.210326196,1530000,0.530152383,0,0,0,1,0,0,0
0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.032692308,0.25,0.25,0.495890411,0.005172414,0.930195814,0.014084899,0.899291498,0.008408072,0.166666667,0.210326196,747000,0.550145899,0,1,0,0,0,0,0
0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.043016194,0.375,0.25,0.887671233,0.010344828,0.937605002,0.015793187,0.961538462,0.019618834,0.833333333,0.210326196,704000,0.564195396,0,0,0,0,0,1,0
0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0.041497976,0.25,0.25,0.263013699,0.032758621,0.972520547,0.018450682,0.821356275,0.047085202,0.166666667,0.210126076,293000,0.525937534,0,1,0,0,0,0,0
0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.010121457,0.375,0.375,0.273972603,0.006896552,0.939181049,0.026954896,0.848178138,0.019618834,0.833333333,0.210126076,226000,0.539446666,0,0,0,0,0,1,0
0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.042004049,0.25,0.25,0.723287671,0.00862069,0.972520547,0.018450682,0.925607287,0.027466368,0.666666667,0.210126076,305000,0.555117259,0,0,0,0,1,0,0
0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.038461538,0.375,0.25,0.301369863,0.015517241,0.937210059,0.016164201,0.851214575,0.022421525,0.666666667,0.210126076,675000,0.529071652,0,0,0,0,1,0,0
1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.005671642,0.066295547,0.25,0.25,0.791780822,0.025862069,0.950397701,0.011363865,0.940283401,0.025784753,0.833333333,0.209925956,930000,0.511834,0,0,0,0,0,1,0
0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0.026567164,0.060931174,0.25,0.25,0.868493151,0.010344828,0.950851333,0.012356514,0.955465587,0.022421525,0,0.209925956,882900,0.536798876,1,0,0,0,0,0,0
0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.039574899,0.375,0.25,0.608219178,0.072413793,0.959356889,0.012661274,0.889676113,0.042040359,0.5,0.209925956,280000,0.536798876,0,0,0,1,0,0,0
0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0.018724696,0.25,0.375,0.367123288,0.015517241,0.951379837,0.020671845,0.861336032,0.024663677,0.5,0.209925956,305000,0.51307684,0,0,0,1,0,0,0
0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0.018825911,0.375,0.375,0.619178082,0.00862069,0.951376087,0.020678195,0.9048583,0.029147982,0.833333333,0.209925956,330000,0.536906949,0,0,0,0,0,1,0
0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0.000149254,0.039473684,0.25,0.25,0.652054795,0.020689655,0.972866717,0.020229965,0.914979757,0.023542601,0.666666667,0.209925956,239000,0.536798876,0,0,0,0,1,0,0
0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0.039473684,0.25,0.25,0.646575342,0.003448276,0.97286566,0.020234715,0.926619433,0.00896861,1,0.209925956,258000,0.513725278,0,0,0,0,0,0,1
0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0.000149254,0.039473684,0.25,0.25,0.838356164,0.00862069,0.972866717,0.020229965,0.953947368,0.019618834,0.666666667,0.209925956,254000,0.545444721,0,0,0,0,1,0,0
0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0.233333333,0.008955224,0.038967611,0.375,0.375,0.117808219,0.301724138,0.951680228,0.014554632,0.732793522,0.115470852,0.166666667,0.209925956,710000,0.529287799,0,1,0,0,0,0,0
0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0.039473684,0.25,0.25,0.17260274,0.098275862,0.97286566,0.020234715,0.808198381,0.044282511,0.5,0.209925956,240000,0.515400411,0,0,0,1,0,0,0
0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0.166666667,0.041940299,0.027327935,0.25,0.25,0.495890411,0.022413793,0.948995859,0.015626606,0.887651822,0.021860987,1,0.209925956,675000,0.549929753,0,0,0,0,0,0,1
0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0.2,0.000597015,0.08694332,0.25,0.25,0.556164384,0.010344828,0.952822474,0.013950549,0.893724696,0.036995516,0.666666667,0.209925956,559000,0.536798876,0,0,0,0,1,0,0
0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0.166666667,0.026567164,0.060931174,0.25,0.25,0.715068493,0.087931034,0.950851711,0.012347088,0.906882591,0.044843049,0.333333333,0.209925956,875000,0.522371123,0,0,1,0,0,0,0
0,0,0,0,1,1,1,0,0,1,0,0,0,0,1,0.233333333,0.000597015,0.08694332,0.25,0.25,0.62739726,0.039655172,0.952786083,0.013953748,0.912449393,0.021860987,1,0.209925956,530000,0.541932346,0,0,0,0,0,0,1
0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0.166666667,0.017313433,0.031882591,0.375,0.375,0.695890411,0.013793103,0.94455175,0.014786724,0.924595142,0.021300448,0.333333333,0.209925956,825000,0.55371231,0,0,1,0,0,0,0
0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0.051417004,0.25,0.125,0.849315068,0.105172414,0.939789181,0.015355806,0.92965587,0.047085202,0.833333333,0.209925956,629000,0.528369178,0,0,0,0,0,1,0
0,0,0,0,1,1,1,0,0,1,0,0,0,0,1,0.233333333,0.000597015,0.086842105,0.25,0.25,0.975342466,0.096551724,0.952803952,0.013936865,0.937246964,0.065022422,1,0.209925956,643000,0.536798876,0,0,0,0,0,0,1
0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.061740891,0.25,0.25,0.78630137,0.003448276,0.9304916,0.014345336,0.941801619,0.02073991,0.166666667,0.209925956,545000,0.536798876,0,1,0,0,0,0,0
0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0.166666667,0.02238806,0.031578947,0.375,0.375,0.821917808,0.010344828,0.944562119,0.014780625,0.946862348,0.022982063,0.666666667,0.209925956,850000,0.546525451,0,0,0,0,1,0,0
0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0.166666667,0.026567164,0.062145749,0.25,0.25,0.819178082,0.015517241,0.950850654,0.012356272,0.954453441,0.015134529,0.833333333,0.209925956,820000,0.551010483,0,0,0,0,0,1,0
0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0.166666667,0.026567164,0.060931174,0.25,0.25,0.868493151,0.010344828,0.950851333,0.012356514,0.955465587,0.022421525,0,0.209925956,882900,0.536798876,1,0,0,0,0,0,0
0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.021255061,0.25,0.25,0.991780822,0.032758621,0.940403528,0.015549382,0.968117409,0.034192825,0.666666667,0.209925956,818000,0.527072301,0,0,0,0,1,0,0
1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.2,0.000298507,0.030364372,0.125,0.25,0.301369863,0.010344828,0.950974877,0.010945466,0.848178138,0.025224215,0.833333333,0.209725836,1525000,0.632767751,0,0,0,0,0,1,0
1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0.017462687,0.068319838,0.25,0.25,0.934246575,0.034482759,0.951406413,0.011165724,0.962044534,0.029147982,1,0.209725836,1150000,0.516427105,0,0,0,0,0,0,1
0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.033097166,0.375,0.25,0.361643836,0.081034483,0.93725843,0.01641534,0.846153846,0.039798206,0.166666667,0.209725836,725000,0.556900465,0,1,0,0,0,0,0
0,1,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0.03340081,0.375,0.25,0.495890411,0.018965517,0.937265779,0.016420106,0.888157895,0.02073991,0,0.209725836,725000,0.536798876,1,0,0,0,0,0,0
1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.166666667,0.000447761,0.04048583,0.125,0.125,0.005479452,0.144827586,0.951240614,0.010998958,0.756072874,0.066704036,0.833333333,0.209525715,922500,0.50248568,0,0,0,0,0,1,0
1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.006716418,0.059615385,0.25,0.25,0.150684932,0,0.95072565,0.011310923,0.843117409,0,0.333333333,0.209525715,1349000,0.536798876,0,0,1,0,0,0,0
1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.166666667,0.08880597,0.091801619,0.25,0.375,0.312328767,0.110344828,0.950736019,0.011329784,0.840587045,0.038116592,0.666666667,0.209525715,1425000,0.54841673,0,0,0,0,1,0,0
1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.2,0.000597015,0.038967611,0.25,0.25,0.649315068,0.096551724,0.950739089,0.011183471,0.897267206,0.042040359,0.666666667,0.209525715,1168000,0.701610289,0,0,0,0,1,0,0
1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.044477612,0.137044534,0.25,0.25,0.745205479,0.015517241,0.950966144,0.011339332,0.931680162,0.025224215,0.333333333,0.209525715,1450000,0.537177132,0,0,1,0,0,0,0
0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0.166666667,0,0.019230769,0.375,0.375,0.810958904,0.156896552,0.969106844,0.008370244,0.913461538,0.05941704,0.166666667,0.209525715,489900,0.536798876,0,1,0,0,0,0,0
0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0.03340081,0.25,0.25,0.454794521,0.248275862,0.979337585,0.02206379,0.823380567,0.084080717,0.833333333,0.209525715,229500,0.536798876,0,0,0,0,0,1,0
0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0.039878543,0.25,0.375,0.476712329,0.094827586,0.944519008,0.023668729,0.846153846,0.064461883,0.166666667,0.209525715,250000,0.525451205,0,1,0,0,0,0,0
0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0.035425101,0.25,0.25,0.652054795,0.034482759,0.979326059,0.022062004,0.907388664,0.035874439,0.5,0.209525715,249000,0.536798876,0,0,0,1,0,0,0
0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.025303644,0.375,0.375,0.939726027,0.068965517,0.973831185,0.022594728,0.949392713,0.043721973,0.333333333,0.209525715,325000,0.536798876,0,0,1,0,0,0,0
0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0.048582996,0.25,0.25,0.235616438,0.012068966,0.941156746,0.013942011,0.843623482,0.02073991,0.5,0.209525715,1250000,0.536798876,0,0,0,1,0,0,0
0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.045546559,0.25,0.375,0.210958904,0.020689655,0.94742716,0.010840132,0.837550607,0.020179372,0.833333333,0.209525715,1110000,0.663622609,0,0,0,0,0,1,0
0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0.055668016,0.25,0.25,0.542465753,0.053448276,0.943815872,0.012398624,0.886639676,0.031950673,0.666666667,0.209525715,1000000,0.523613963,0,0,0,0,1,0,0
0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.0451417,0.25,0.375,0.934246575,0.084482759,0.947471328,0.010842054,0.947368421,0.045403587,0.833333333,0.209525715,930000,0.531611369,0,0,0,0,0,1,0
0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.030364372,0.375,0.25,0.808219178,0.010344828,0.93864482,0.01546341,0.950910931,0.015695067,0.833333333,0.209525715,780000,0.558521561,0,0,0,0,0,1,0
0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0.049595142,0.25,0.25,0.961643836,0.005172414,0.946492565,0.011269936,0.972672065,0.029147982,1,0.209525715,1030000,0.554144602,0,0,0,0,0,0,1
1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.166666667,0.000298507,0.020242915,0.125,0.25,0.975342466,0.012068966,0.949960881,0.011086901,0.974190283,0.024663677,0.333333333,0.209325595,1365000,0.568680428,0,0,1,0,0,0,0
0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.233333333,0,0.047064777,0.25,0.25,0.646575342,0.093103448,0.953887534,0.017690059,0.895748988,0.059977578,0.166666667,0.209325595,395000,0.510753269,0,1,0,0,0,0,0
0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0.166666667,0,0.051619433,0.25,0.25,0.915068493,0.129310345,0.964132218,0.010538207,0.927631579,0.063340807,0.166666667,0.209325595,435000,0.518912785,0,1,0,0,0,0,0
0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0.166666667,0,0.027125506,0.375,0.375,0.898630137,0.043103448,0.964764963,0.009019934,0.963562753,0.019618834,0.333333333,0.209325595,500000,0.547822328,0,0,1,0,0,0,0
0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0.166666667,0,0.027125506,0.375,0.375,0.994520548,0.082758621,0.964772462,0.00901987,0.971153846,0.030829596,0.5,0.209325595,479000,0.548308657,0,0,0,1,0,0,0
0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0.021255061,0.25,0.375,0.515068493,0.010344828,0.973921332,0.019758011,0.893724696,0.018497758,0.666666667,0.209325595,272000,0.563925213,0,0,0,0,1,0,0
0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.047064777,0.25,0.25,0.638356164,0.082758621,0.953887534,0.017690059,0.894230769,0.044843049,0.833333333,0.209325595,395000,0.510753269,0,0,0,0,0,1,0
0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0.133333333,0,0.051619433,0.25,0.25,0.18630137,0.34137931,0.964136824,0.010541487,0.743927126,0.121076233,0.333333333,0.209325595,472000,0.533394575,0,0,1,0,0,0,0
0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.040182186,0.25,0.25,0.673972603,0.00862069,0.938400375,0.014937755,0.921052632,0.02073991,0.333333333,0.209325595,985000,0.542364638,0,0,1,0,0,0,0
0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0.044939271,0.25,0.375,0.090410959,0.143103448,0.959211022,0.00969616,0.789473684,0.048206278,0.166666667,0.209125475,500000,0.537879607,0,1,0,0,0,0,0
0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0.052631579,0.25,0.25,0.8,0.196551724,0.959233043,0.009705369,0.898279352,0.085762332,1,0.209125475,470000,0.515778666,0,0,0,0,0,0,1
0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0.133333333,0,0.052834008,0.25,0.25,0.591780822,0.068965517,0.959242833,0.009706168,0.901315789,0.025784753,0.833333333,0.209125475,442000,0.529557981,0,0,0,0,0,1,0
0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0.052631579,0.25,0.25,0.887671233,0.063793103,0.959222725,0.009701354,0.960020243,0.028026906,0.333333333,0.209125475,470000,0.515778666,0,0,1,0,0,0,0
0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.034412955,0.375,0.375,0.339726027,0.020689655,0.956163144,0.020178913,0.844635628,0.036995516,0.833333333,0.209125475,150000,0.536798876,0,0,0,0,0,1,0
0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0.03340081,0.375,0.375,0.482191781,0.018965517,0.956169737,0.020175488,0.877530364,0.02970852,0,0.209125475,155000,0.536798876,1,0,0,0,0,0,0
0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0.028340081,0.25,0.25,0.635616438,0.013793103,0.972899333,0.018207208,0.918522267,0.01793722,0.666666667,0.209125475,265000,0.530746785,0,0,0,0,1,0,0
0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0.018208955,0.030263158,0.25,0.25,0.783561644,0.018965517,0.953870547,0.017794028,0.92257085,0.042040359,0.833333333,0.209125475,425000,0.519669296,0,0,0,0,0,1,0
0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0.02742915,0.375,0.25,0.789041096,0.013793103,0.972960463,0.01819594,0.925101215,0.040358744,0.5,0.209125475,283000,0.537771534,0,0,0,1,0,0,0
0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.030161943,0.375,0.25,0.706849315,0.018965517,0.971031527,0.018704406,0.932692308,0.015695067,0.666666667,0.209125475,453700,0.542472712,0,0,0,0,1,0,0
0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0.044939271,0.25,0.375,0.230136986,0.156896552,0.959228714,0.009704198,0.808198381,0.067264574,0.5,0.209125475,507500,0.524802767,0,0,0,1,0,0,0
0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0.052834008,0.25,0.375,0.117808219,0.022413793,0.95923936,0.009696927,0.825404858,0.012892377,0.333333333,0.209125475,498000,0.536798876,0,0,1,0,0,0,0
0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.10354251,0.375,0.25,0.654794521,0.612068966,0.92988898,0.015508719,0.734817814,0.22309417,0.833333333,0.209125475,953000,0.528423214,0,0,0,0,0,1,0
0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0.028036437,0.375,0.25,0.043835616,0.010344828,0.972890348,0.018202814,0.805161943,0.022421525,0.666666667,0.209125475,277000,0.514373717,0,0,0,0,1,0,0
0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0.2,0.012537313,0.043016194,0.25,0.25,0.293150685,0.015517241,0.955036123,0.013994299,0.849696356,0.022982063,0.166666667,0.209125475,525000,0.536798876,0,1,0,0,0,0,0
0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0.2,0.007462687,0.043218623,0.25,0.25,0.62739726,0.025862069,0.955047272,0.013996956,0.899797571,0.035874439,0.333333333,0.209125475,553000,0.531016967,0,0,1,0,0,0,0
0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0.233333333,0.018208955,0.030263158,0.25,0.25,0.783561644,0.018965517,0.953870547,0.017794028,0.92257085,0.062219731,0.833333333,0.209125475,425000,0.519669296,0,0,0,0,0,1,0
0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.057489879,0.25,0.25,0.77260274,0.068965517,0.930275215,0.014254808,0.922064777,0.039798206,0.666666667,0.209125475,650000,0.51680536,0,0,0,0,1,0,0
0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0.2,0.007462687,0.042611336,0.25,0.25,0.78630137,0.005172414,0.955068387,0.013992021,0.950910931,0.010650224,0.833333333,0.209125475,550000,0.562520264,0,0,0,0,0,1,0
0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.051315789,0.25,0.25,0.978082192,0.043103448,0.94572991,0.011652776,0.974696356,0.023542601,0.5,0.209125475,1115000,0.513617205,0,0,0,1,0,0,0
0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0.018724696,0.375,0.375,0.134246575,0.024137931,0.951400851,0.020671781,0.821356275,0.02073991,0.166666667,0.208925355,291450,0.504485032,0,1,0,0,0,0,0
0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0.018724696,0.25,0.25,0.569863014,0.022413793,0.951409961,0.020675973,0.880060729,0.044843049,0.833333333,0.208925355,300000,0.536798876,0,0,0,0,0,1,0
